BODY ORDERED NET LIST - 1  
C1               CAP-111-479-00,DTG 1        GND0                    
                                  3        SMC_SPR_FAN_IN_MONITOR  
                                  4        UNNAMED_6_NC7WZ17_I260_Y
                                  5        3P3V                    
                                  6        UNNAMED_6_NC7WZ17_I260_Y_1
U7               NC7WZ17-741-645-00,DTG 1        SMC_SC_FAN_IN_MONITOR   
                                  2        GND0                    
                                  3        SMC_TH_FAN_IN_MONITOR   
                                  4        UNNAMED_6_NC7WZ17_I280_Y
                                  5        3P3V                    
                                  6        UNNAMED_6_NC7WZ17_I280_Y_1
U8               NC7WZ17-741-645-00,DTG 2        GND0                    
                                  3        GND0                    
                                  5        3P3V                    
                                  6        UNNAMED_6_NC7WZ17_I24_Y 
END BODY ORDERED NET LIST
